date,nav,daily_ret
2025-03-20,0.8189,0.7133193949083738
2025-03-21,0.8081,-1.31884234949321
2025-03-24,0.7895,-2.3016953347358093
2025-03-25,0.7889,-0.07599746675109875
2025-03-26,0.7888,-0.012675877804546598
2025-03-27,0.7864,-0.30425963488843744
2025-03-28,0.7775,-1.1317395727365231
2025-03-31,0.7732,-0.5530546623794153
2025-04-01,0.7837,1.357992757371962
2025-04-02,0.7846,0.11483986219216202
2025-04-03,0.7777,-0.879429008411936
2025-04-07,0.6897,-11.315417256011306
2025-04-08,0.7002,1.5224010439321534
2025-04-09,0.7392,5.569837189374449
2025-04-10,0.7491,1.3392857142857206
2025-04-11,0.766,2.256040582031771
2025-04-14,0.7626,-0.44386422976502304
2025-04-15,0.7519,-1.403094676108041
2025-04-16,0.7417,-1.3565633727889326
2025-04-17,0.7377,-0.5393016044222709
2025-04-18,0.7389,0.16266775111832832
2025-04-21,0.7496,1.4480985248342293
2025-04-22,0.746,-0.48025613660619415
2025-04-23,0.7489,0.38873994638068954
2025-04-24,0.7424,-0.8679396448123988
2025-04-25,0.7404,-0.2693965517241437
2025-04-28,0.7334,-0.9454349000540097
2025-04-29,0.7369,0.4772293427870222
2025-04-30,0.7451,1.112769710951289
2025-05-06,0.7635,2.4694671856126726
2025-05-07,0.7744,1.4276358873608341
2025-05-08,0.7835,1.175103305785119
